source_index,id_sorteo,fecha_sorteo,weekday_idx,number,freq,gap,freq_norm,gap_cap,draw_sum_mains,draw_even_mains,draw_sum_stars,draw_even_stars,is_current_star,label_next_appears
27,516502001,2004-08-20,4,8,6,1,0.21428571428571427,1,87,2,14,2,1,0
27,516502001,2004-08-20,4,9,5,6,0.17857142857142858,6,87,2,14,2,0,1
27,516502001,2004-08-20,4,10,0,-1,0.0,-1,87,2,14,2,0,0
27,516502001,2004-08-20,4,11,0,-1,0.0,-1,87,2,14,2,0,0
27,516502001,2004-08-20,4,12,0,-1,0.0,-1,87,2,14,2,0,0
28,517202001,2004-08-27,4,1,8,4,0.27586206896551724,4,106,3,10,0,1,0
28,517202001,2004-08-27,4,2,7,9,0.2413793103448276,9,106,3,10,0,0,0
28,517202001,2004-08-27,4,3,5,5,0.1724137931034483,5,106,3,10,0,0,0
28,517202001,2004-08-27,4,4,5,14,0.1724137931034483,14,106,3,10,0,0,0
28,517202001,2004-08-27,4,5,10,2,0.3448275862068966,2,106,3,10,0,0,0
28,517202001,2004-08-27,4,6,7,1,0.2413793103448276,1,106,3,10,0,0,1
28,517202001,2004-08-27,4,7,4,11,0.13793103448275862,11,106,3,10,0,0,1
28,517202001,2004-08-27,4,8,6,1,0.20689655172413793,1,106,3,10,0,0,0
28,517202001,2004-08-27,4,9,6,7,0.20689655172413793,7,106,3,10,0,1,0
28,517202001,2004-08-27,4,10,0,-1,0.0,-1,106,3,10,0,0,0
28,517202001,2004-08-27,4,11,0,-1,0.0,-1,106,3,10,0,0,0
28,517202001,2004-08-27,4,12,0,-1,0.0,-1,106,3,10,0,0,0
29,517902001,2004-09-03,4,1,8,1,0.26666666666666666,1,83,4,13,1,0,0
29,517902001,2004-09-03,4,2,7,10,0.23333333333333334,10,83,4,13,1,0,1
29,517902001,2004-09-03,4,3,5,6,0.16666666666666666,6,83,4,13,1,0,0
29,517902001,2004-09-03,4,4,5,15,0.16666666666666666,15,83,4,13,1,0,0
29,517902001,2004-09-03,4,5,10,3,0.3333333333333333,3,83,4,13,1,0,1
29,517902001,2004-09-03,4,6,8,2,0.26666666666666666,2,83,4,13,1,1,0
29,517902001,2004-09-03,4,7,5,12,0.16666666666666666,12,83,4,13,1,1,0
29,517902001,2004-09-03,4,8,6,2,0.2,2,83,4,13,1,0,0
29,517902001,2004-09-03,4,9,6,1,0.2,1,83,4,13,1,0,0
29,517902001,2004-09-03,4,10,0,-1,0.0,-1,83,4,13,1,0,0
29,517902001,2004-09-03,4,11,0,-1,0.0,-1,83,4,13,1,0,0
29,517902001,2004-09-03,4,12,0,-1,0.0,-1,83,4,13,1,0,0
30,518602001,2004-09-10,4,1,8,2,0.25806451612903225,2,137,2,7,1,0,0
30,518602001,2004-09-10,4,2,8,11,0.25806451612903225,11,137,2,7,1,1,0
30,518602001,2004-09-10,4,3,5,7,0.16129032258064516,7,137,2,7,1,0,0
30,518602001,2004-09-10,4,4,5,16,0.16129032258064516,16,137,2,7,1,0,0
30,518602001,2004-09-10,4,5,11,4,0.3548387096774194,4,137,2,7,1,1,1
30,518602001,2004-09-10,4,6,8,1,0.25806451612903225,1,137,2,7,1,0,0
30,518602001,2004-09-10,4,7,5,1,0.16129032258064516,1,137,2,7,1,0,0
30,518602001,2004-09-10,4,8,6,3,0.1935483870967742,3,137,2,7,1,0,1
30,518602001,2004-09-10,4,9,6,2,0.1935483870967742,2,137,2,7,1,0,0
30,518602001,2004-09-10,4,10,0,-1,0.0,-1,137,2,7,1,0,0
30,518602001,2004-09-10,4,11,0,-1,0.0,-1,137,2,7,1,0,0
30,518602001,2004-09-10,4,12,0,-1,0.0,-1,137,2,7,1,0,0
31,519302001,2004-09-17,4,1,8,3,0.25,3,142,1,13,1,0,1
31,519302001,2004-09-17,4,2,8,1,0.25,1,142,1,13,1,0,0
31,519302001,2004-09-17,4,3,5,8,0.15625,8,142,1,13,1,0,0
31,519302001,2004-09-17,4,4,5,17,0.15625,17,142,1,13,1,0,0
31,519302001,2004-09-17,4,5,12,1,0.375,1,142,1,13,1,1,0
31,519302001,2004-09-17,4,6,8,2,0.25,2,142,1,13,1,0,0
31,519302001,2004-09-17,4,7,5,2,0.15625,2,142,1,13,1,0,1
31,519302001,2004-09-17,4,8,7,4,0.21875,4,142,1,13,1,1,0
31,519302001,2004-09-17,4,9,6,3,0.1875,3,142,1,13,1,0,0
31,519302001,2004-09-17,4,10,0,-1,0.0,-1,142,1,13,1,0,0
31,519302001,2004-09-17,4,11,0,-1,0.0,-1,142,1,13,1,0,0
31,519302001,2004-09-17,4,12,0,-1,0.0,-1,142,1,13,1,0,0
32,520002001,2004-09-24,4,1,9,4,0.2727272727272727,4,166,3,8,0,1,0
32,520002001,2004-09-24,4,2,8,2,0.24242424242424243,2,166,3,8,0,0,0
32,520002001,2004-09-24,4,3,5,9,0.15151515151515152,9,166,3,8,0,0,0
32,520002001,2004-09-24,4,4,5,18,0.15151515151515152,18,166,3,8,0,0,0
32,520002001,2004-09-24,4,5,12,1,0.36363636363636365,1,166,3,8,0,0,1
32,520002001,2004-09-24,4,6,8,3,0.24242424242424243,3,166,3,8,0,0,1
32,520002001,2004-09-24,4,7,6,3,0.18181818181818182,3,166,3,8,0,1,0
32,520002001,2004-09-24,4,8,7,1,0.21212121212121213,1,166,3,8,0,0,0
32,520002001,2004-09-24,4,9,6,4,0.18181818181818182,4,166,3,8,0,0,0
32,520002001,2004-09-24,4,10,0,-1,0.0,-1,166,3,8,0,0,0
32,520002001,2004-09-24,4,11,0,-1,0.0,-1,166,3,8,0,0,0
32,520002001,2004-09-24,4,12,0,-1,0.0,-1,166,3,8,0,0,0
33,520702001,2004-10-01,4,1,9,1,0.2647058823529412,1,146,3,11,1,0,0
33,520702001,2004-10-01,4,2,8,3,0.23529411764705882,3,146,3,11,1,0,1
33,520702001,2004-10-01,4,3,5,10,0.14705882352941177,10,146,3,11,1,0,0
33,520702001,2004-10-01,4,4,5,19,0.14705882352941177,19,146,3,11,1,0,0
33,520702001,2004-10-01,4,5,13,2,0.38235294117647056,2,146,3,11,1,1,0
33,520702001,2004-10-01,4,6,9,4,0.2647058823529412,4,146,3,11,1,1,1
33,520702001,2004-10-01,4,7,6,1,0.17647058823529413,1,146,3,11,1,0,0
33,520702001,2004-10-01,4,8,7,2,0.20588235294117646,2,146,3,11,1,0,0
33,520702001,2004-10-01,4,9,6,5,0.17647058823529413,5,146,3,11,1,0,0
33,520702001,2004-10-01,4,10,0,-1,0.0,-1,146,3,11,1,0,0
33,520702001,2004-10-01,4,11,0,-1,0.0,-1,146,3,11,1,0,0
33,520702001,2004-10-01,4,12,0,-1,0.0,-1,146,3,11,1,0,0
34,521402001,2004-10-08,4,1,9,2,0.2571428571428571,2,87,4,8,2,0,0
34,521402001,2004-10-08,4,2,9,4,0.2571428571428571,4,87,4,8,2,1,0
34,521402001,2004-10-08,4,3,5,11,0.14285714285714285,11,87,4,8,2,0,0
34,521402001,2004-10-08,4,4,5,20,0.14285714285714285,20,87,4,8,2,0,0
34,521402001,2004-10-08,4,5,13,1,0.37142857142857144,1,87,4,8,2,0,1
34,521402001,2004-10-08,4,6,10,1,0.2857142857142857,1,87,4,8,2,1,0
34,521402001,2004-10-08,4,7,6,2,0.17142857142857143,2,87,4,8,2,0,0
34,521402001,2004-10-08,4,8,7,3,0.2,3,87,4,8,2,0,1
34,521402001,2004-10-08,4,9,6,6,0.17142857142857143,6,87,4,8,2,0,0
34,521402001,2004-10-08,4,10,0,-1,0.0,-1,87,4,8,2,0,0
34,521402001,2004-10-08,4,11,0,-1,0.0,-1,87,4,8,2,0,0
34,521402001,2004-10-08,4,12,0,-1,0.0,-1,87,4,8,2,0,0
35,522102001,2004-10-15,4,1,9,3,0.25,3,137,2,13,1,0,0
35,522102001,2004-10-15,4,2,9,1,0.25,1,137,2,13,1,0,0
35,522102001,2004-10-15,4,3,5,12,0.1388888888888889,12,137,2,13,1,0,1
35,522102001,2004-10-15,4,4,5,21,0.1388888888888889,21,137,2,13,1,0,0
35,522102001,2004-10-15,4,5,14,2,0.3888888888888889,2,137,2,13,1,1,0
35,522102001,2004-10-15,4,6,10,1,0.2777777777777778,1,137,2,13,1,0,0
35,522102001,2004-10-15,4,7,6,3,0.16666666666666666,3,137,2,13,1,0,0
35,522102001,2004-10-15,4,8,8,4,0.2222222222222222,4,137,2,13,1,1,0
35,522102001,2004-10-15,4,9,6,7,0.16666666666666666,7,137,2,13,1,0,1
35,522102001,2004-10-15,4,10,0,-1,0.0,-1,137,2,13,1,0,0
35,522102001,2004-10-15,4,11,0,-1,0.0,-1,137,2,13,1,0,0
35,522102001,2004-10-15,4,12,0,-1,0.0,-1,137,2,13,1,0,0
36,522802001,2004-10-22,4,1,9,4,0.24324324324324326,4,98,1,12,0,0,0
36,522802001,2004-10-22,4,2,9,2,0.24324324324324326,2,98,1,12,0,0,0
36,522802001,2004-10-22,4,3,6,13,0.16216216216216217,13,98,1,12,0,1,0
36,522802001,2004-10-22,4,4,5,22,0.13513513513513514,22,98,1,12,0,0,1
36,522802001,2004-10-22,4,5,14,1,0.3783783783783784,1,98,1,12,0,0,0
36,522802001,2004-10-22,4,6,10,2,0.2702702702702703,2,98,1,12,0,0,0
36,522802001,2004-10-22,4,7,6,4,0.16216216216216217,4,98,1,12,0,0,0
36,522802001,2004-10-22,4,8,8,1,0.21621621621621623,1,98,1,12,0,0,0
36,522802001,2004-10-22,4,9,7,8,0.1891891891891892,8,98,1,12,0,1,1
36,522802001,2004-10-22,4,10,0,-1,0.0,-1,98,1,12,0,0,0
36,522802001,2004-10-22,4,11,0,-1,0.0,-1,98,1,12,0,0,0
36,522802001,2004-10-22,4,12,0,-1,0.0,-1,98,1,12,0,0,0
37,523502001,2004-10-29,4,1,9,5,0.23684210526315788,5,114,3,13,1,0,1
37,523502001,2004-10-29,4,2,9,3,0.23684210526315788,3,114,3,13,1,0,0
37,523502001,2004-10-29,4,3,6,1,0.15789473684210525,1,114,3,13,1,0,0
37,523502001,2004-10-29,4,4,6,23,0.15789473684210525,23,114,3,13,1,1,0
37,523502001,2004-10-29,4,5,14,2,0.3684210526315789,2,114,3,13,1,0,0
37,523502001,2004-10-29,4,6,10,3,0.2631578947368421,3,114,3,13,1,0,0
37,523502001,2004-10-29,4,7,6,5,0.15789473684210525,5,114,3,13,1,0,1
37,523502001,2004-10-29,4,8,8,2,0.21052631578947367,2,114,3,13,1,0,0
37,523502001,2004-10-29,4,9,8,1,0.21052631578947367,1,114,3,13,1,1,0
37,523502001,2004-10-29,4,10,0,-1,0.0,-1,114,3,13,1,0,0
37,523502001,2004-10-29,4,11,0,-1,0.0,-1,114,3,13,1,0,0
37,523502001,2004-10-29,4,12,0,-1,0.0,-1,114,3,13,1,0,0
38,524202001,2004-11-05,4,1,10,6,0.2564102564102564,6,141,2,8,0,1,0
38,524202001,2004-11-05,4,2,9,4,0.23076923076923078,4,141,2,8,0,0,0
38,524202001,2004-11-05,4,3,6,2,0.15384615384615385,2,141,2,8,0,0,1
38,524202001,2004-11-05,4,4,6,1,0.15384615384615385,1,141,2,8,0,0,0
38,524202001,2004-11-05,4,5,14,3,0.358974358974359,3,141,2,8,0,0,0
38,524202001,2004-11-05,4,6,10,4,0.2564102564102564,4,141,2,8,0,0,0
38,524202001,2004-11-05,4,7,7,6,0.1794871794871795,6,141,2,8,0,1,0
38,524202001,2004-11-05,4,8,8,3,0.20512820512820512,3,141,2,8,0,0,0
38,524202001,2004-11-05,4,9,8,1,0.20512820512820512,1,141,2,8,0,0,1
38,524202001,2004-11-05,4,10,0,-1,0.0,-1,141,2,8,0,0,0
38,524202001,2004-11-05,4,11,0,-1,0.0,-1,141,2,8,0,0,0
38,524202001,2004-11-05,4,12,0,-1,0.0,-1,141,2,8,0,0,0
39,524902001,2004-11-12,4,1,10,1,0.25,1,72,3,12,0,0,0
39,524902001,2004-11-12,4,2,9,5,0.225,5,72,3,12,0,0,1
39,524902001,2004-11-12,4,3,7,3,0.175,3,72,3,12,0,1,0
39,524902001,2004-11-12,4,4,6,2,0.15,2,72,3,12,0,0,0
39,524902001,2004-11-12,4,5,14,4,0.35,4,72,3,12,0,0,0
39,524902001,2004-11-12,4,6,10,5,0.25,5,72,3,12,0,0,1
39,524902001,2004-11-12,4,7,7,1,0.175,1,72,3,12,0,0,0
39,524902001,2004-11-12,4,8,8,4,0.2,4,72,3,12,0,0,0
39,524902001,2004-11-12,4,9,9,2,0.225,2,72,3,12,0,1,0
39,524902001,2004-11-12,4,10,0,-1,0.0,-1,72,3,12,0,0,0
39,524902001,2004-11-12,4,11,0,-1,0.0,-1,72,3,12,0,0,0
39,524902001,2004-11-12,4,12,0,-1,0.0,-1,72,3,12,0,0,0
40,525602001,2004-11-19,4,1,10,2,0.24390243902439024,2,119,2,8,2,0,0
40,525602001,2004-11-19,4,2,10,6,0.24390243902439024,6,119,2,8,2,1,0
40,525602001,2004-11-19,4,3,7,1,0.17073170731707318,1,119,2,8,2,0,0
40,525602001,2004-11-19,4,4,6,3,0.14634146341463414,3,119,2,8,2,0,0
40,525602001,2004-11-19,4,5,14,5,0.34146341463414637,5,119,2,8,2,0,0
40,525602001,2004-11-19,4,6,11,6,0.2682926829268293,6,119,2,8,2,1,1
40,525602001,2004-11-19,4,7,7,2,0.17073170731707318,2,119,2,8,2,0,0
40,525602001,2004-11-19,4,8,8,5,0.1951219512195122,5,119,2,8,2,0,1
40,525602001,2004-11-19,4,9,9,1,0.21951219512195122,1,119,2,8,2,0,0
40,525602001,2004-11-19,4,10,0,-1,0.0,-1,119,2,8,2,0,0
40,525602001,2004-11-19,4,11,0,-1,0.0,-1,119,2,8,2,0,0
40,525602001,2004-11-19,4,12,0,-1,0.0,-1,119,2,8,2,0,0
41,526302001,2004-11-26,4,1,10,3,0.23809523809523808,3,99,4,14,2,0,0
41,526302001,2004-11-26,4,2,10,1,0.23809523809523808,1,99,4,14,2,0,0
41,526302001,2004-11-26,4,3,7,2,0.16666666666666666,2,99,4,14,2,0,1
41,526302001,2004-11-26,4,4,6,4,0.14285714285714285,4,99,4,14,2,0,1
41,526302001,2004-11-26,4,5,14,6,0.3333333333333333,6,99,4,14,2,0,0
41,526302001,2004-11-26,4,6,12,1,0.2857142857142857,1,99,4,14,2,1,0
41,526302001,2004-11-26,4,7,7,3,0.16666666666666666,3,99,4,14,2,0,0
41,526302001,2004-11-26,4,8,9,6,0.21428571428571427,6,99,4,14,2,1,0
41,526302001,2004-11-26,4,9,9,2,0.21428571428571427,2,99,4,14,2,0,0
41,526302001,2004-11-26,4,10,0,-1,0.0,-1,99,4,14,2,0,0
41,526302001,2004-11-26,4,11,0,-1,0.0,-1,99,4,14,2,0,0
41,526302001,2004-11-26,4,12,0,-1,0.0,-1,99,4,14,2,0,0
42,527002001,2004-12-03,4,1,10,4,0.23255813953488372,4,118,1,7,1,0,0
42,527002001,2004-12-03,4,2,10,2,0.23255813953488372,2,118,1,7,1,0,1
42,527002001,2004-12-03,4,3,8,3,0.18604651162790697,3,118,1,7,1,1,0
42,527002001,2004-12-03,4,4,7,5,0.16279069767441862,5,118,1,7,1,1,0
42,527002001,2004-12-03,4,5,14,7,0.32558139534883723,7,118,1,7,1,0,0
42,527002001,2004-12-03,4,6,12,1,0.27906976744186046,1,118,1,7,1,0,0
42,527002001,2004-12-03,4,7,7,4,0.16279069767441862,4,118,1,7,1,0,1
42,527002001,2004-12-03,4,8,9,1,0.20930232558139536,1,118,1,7,1,0,0
42,527002001,2004-12-03,4,9,9,3,0.20930232558139536,3,118,1,7,1,0,0
42,527002001,2004-12-03,4,10,0,-1,0.0,-1,118,1,7,1,0,0
42,527002001,2004-12-03,4,11,0,-1,0.0,-1,118,1,7,1,0,0
42,527002001,2004-12-03,4,12,0,-1,0.0,-1,118,1,7,1,0,0
43,527702001,2004-12-10,4,1,10,5,0.22727272727272727,5,76,1,9,1,0,0
43,527702001,2004-12-10,4,2,11,3,0.25,3,76,1,9,1,1,1
43,527702001,2004-12-10,4,3,8,1,0.18181818181818182,1,76,1,9,1,0,0
43,527702001,2004-12-10,4,4,7,1,0.1590909090909091,1,76,1,9,1,0,0
43,527702001,2004-12-10,4,5,14,8,0.3181818181818182,8,76,1,9,1,0,0
43,527702001,2004-12-10,4,6,12,2,0.2727272727272727,2,76,1,9,1,0,0
43,527702001,2004-12-10,4,7,8,5,0.18181818181818182,5,76,1,9,1,1,0
43,527702001,2004-12-10,4,8,9,2,0.20454545454545456,2,76,1,9,1,0,0
43,527702001,2004-12-10,4,9,9,4,0.20454545454545456,4,76,1,9,1,0,1
43,527702001,2004-12-10,4,10,0,-1,0.0,-1,76,1,9,1,0,0
43,527702001,2004-12-10,4,11,0,-1,0.0,-1,76,1,9,1,0,0
43,527702001,2004-12-10,4,12,0,-1,0.0,-1,76,1,9,1,0,0
44,528402001,2004-12-17,4,1,10,6,0.2222222222222222,6,151,2,11,1,0,0
44,528402001,2004-12-17,4,2,12,1,0.26666666666666666,1,151,2,11,1,1,0
44,528402001,2004-12-17,4,3,8,2,0.17777777777777778,2,151,2,11,1,0,0
44,528402001,2004-12-17,4,4,7,2,0.15555555555555556,2,151,2,11,1,0,0
44,528402001,2004-12-17,4,5,14,9,0.3111111111111111,9,151,2,11,1,0,1
44,528402001,2004-12-17,4,6,12,3,0.26666666666666666,3,151,2,11,1,0,1
44,528402001,2004-12-17,4,7,8,1,0.17777777777777778,1,151,2,11,1,0,0
44,528402001,2004-12-17,4,8,9,3,0.2,3,151,2,11,1,0,0
44,528402001,2004-12-17,4,9,10,5,0.2222222222222222,5,151,2,11,1,1,0
44,528402001,2004-12-17,4,10,0,-1,0.0,-1,151,2,11,1,0,0
44,528402001,2004-12-17,4,11,0,-1,0.0,-1,151,2,11,1,0,0
44,528402001,2004-12-17,4,12,0,-1,0.0,-1,151,2,11,1,0,0
45,529102001,2004-12-24,4,1,10,7,0.21739130434782608,7,100,1,11,1,0,0
45,529102001,2004-12-24,4,2,12,1,0.2608695652173913,1,100,1,11,1,0,0
45,529102001,2004-12-24,4,3,8,3,0.17391304347826086,3,100,1,11,1,0,0
45,529102001,2004-12-24,4,4,7,3,0.15217391304347827,3,100,1,11,1,0,0
45,529102001,2004-12-24,4,5,15,10,0.32608695652173914,10,100,1,11,1,1,0
45,529102001,2004-12-24,4,6,13,4,0.2826086956521739,4,100,1,11,1,1,0
45,529102001,2004-12-24,4,7,8,2,0.17391304347826086,2,100,1,11,1,0,0
45,529102001,2004-12-24,4,8,9,4,0.1956521739130435,4,100,1,11,1,0,1
45,529102001,2004-12-24,4,9,10,1,0.21739130434782608,1,100,1,11,1,0,1
45,529102001,2004-12-24,4,10,0,-1,0.0,-1,100,1,11,1,0,0
45,529102001,2004-12-24,4,11,0,-1,0.0,-1,100,1,11,1,0,0
45,529102001,2004-12-24,4,12,0,-1,0.0,-1,100,1,11,1,0,0
46,529802001,2004-12-31,4,1,10,8,0.2127659574468085,8,111,2,17,1,0,0
46,529802001,2004-12-31,4,2,12,2,0.2553191489361702,2,111,2,17,1,0,1
46,529802001,2004-12-31,4,3,8,4,0.1702127659574468,4,111,2,17,1,0,1
46,529802001,2004-12-31,4,4,7,4,0.14893617021276595,4,111,2,17,1,0,0
46,529802001,2004-12-31,4,5,15,1,0.3191489361702128,1,111,2,17,1,0,0
46,529802001,2004-12-31,4,6,13,1,0.2765957446808511,1,111,2,17,1,0,0
46,529802001,2004-12-31,4,7,8,3,0.1702127659574468,3,111,2,17,1,0,0
46,529802001,2004-12-31,4,8,10,5,0.2127659574468085,5,111,2,17,1,1,0
46,529802001,2004-12-31,4,9,11,2,0.23404255319148937,2,111,2,17,1,1,0
46,529802001,2004-12-31,4,10,0,-1,0.0,-1,111,2,17,1,0,0
46,529802001,2004-12-31,4,11,0,-1,0.0,-1,111,2,17,1,0,0
46,529802001,2004-12-31,4,12,0,-1,0.0,-1,111,2,17,1,0,0
47,530502001,2005-01-07,4,1,10,9,0.20833333333333334,9,150,1,5,1,0,1
47,530502001,2005-01-07,4,2,13,3,0.2708333333333333,3,150,1,5,1,1,0
47,530502001,2005-01-07,4,3,9,5,0.1875,5,150,1,5,1,1,1
47,530502001,2005-01-07,4,4,7,5,0.14583333333333334,5,150,1,5,1,0,0
47,530502001,2005-01-07,4,5,15,2,0.3125,2,150,1,5,1,0,0
47,530502001,2005-01-07,4,6,13,2,0.2708333333333333,2,150,1,5,1,0,0
47,530502001,2005-01-07,4,7,8,4,0.16666666666666666,4,150,1,5,1,0,0
47,530502001,2005-01-07,4,8,10,1,0.20833333333333334,1,150,1,5,1,0,0
47,530502001,2005-01-07,4,9,11,1,0.22916666666666666,1,150,1,5,1,0,0
47,530502001,2005-01-07,4,10,0,-1,0.0,-1,150,1,5,1,0,0
47,530502001,2005-01-07,4,11,0,-1,0.0,-1,150,1,5,1,0,0
47,530502001,2005-01-07,4,12,0,-1,0.0,-1,150,1,5,1,0,0
48,531202001,2005-01-14,4,1,11,10,0.22448979591836735,10,79,2,4,0,1,0
48,531202001,2005-01-14,4,2,13,1,0.2653061224489796,1,79,2,4,0,0,0
48,531202001,2005-01-14,4,3,10,1,0.20408163265306123,1,79,2,4,0,1,0
48,531202001,2005-01-14,4,4,7,6,0.14285714285714285,6,79,2,4,0,0,0
48,531202001,2005-01-14,4,5,15,3,0.30612244897959184,3,79,2,4,0,0,1
48,531202001,2005-01-14,4,6,13,3,0.2653061224489796,3,79,2,4,0,0,0
48,531202001,2005-01-14,4,7,8,5,0.16326530612244897,5,79,2,4,0,0,0
48,531202001,2005-01-14,4,8,10,2,0.20408163265306123,2,79,2,4,0,0,1
48,531202001,2005-01-14,4,9,11,2,0.22448979591836735,2,79,2,4,0,0,0
48,531202001,2005-01-14,4,10,0,-1,0.0,-1,79,2,4,0,0,0
48,531202001,2005-01-14,4,11,0,-1,0.0,-1,79,2,4,0,0,0
48,531202001,2005-01-14,4,12,0,-1,0.0,-1,79,2,4,0,0,0
49,531902001,2005-01-21,4,1,11,1,0.22,1,86,5,13,1,0,0
49,531902001,2005-01-21,4,2,13,2,0.26,2,86,5,13,1,0,0
49,531902001,2005-01-21,4,3,10,1,0.2,1,86,5,13,1,0,0
49,531902001,2005-01-21,4,4,7,7,0.14,7,86,5,13,1,0,0
49,531902001,2005-01-21,4,5,16,4,0.32,4,86,5,13,1,1,1
49,531902001,2005-01-21,4,6,13,4,0.26,4,86,5,13,1,0,0
49,531902001,2005-01-21,4,7,8,6,0.16,6,86,5,13,1,0,1
49,531902001,2005-01-21,4,8,11,3,0.22,3,86,5,13,1,1,0
49,531902001,2005-01-21,4,9,11,3,0.22,3,86,5,13,1,0,0
49,531902001,2005-01-21,4,10,0,-1,0.0,-1,86,5,13,1,0,0
49,531902001,2005-01-21,4,11,0,-1,0.0,-1,86,5,13,1,0,0
49,531902001,2005-01-21,4,12,0,-1,0.0,-1,86,5,13,1,0,0
50,532602001,2005-01-28,4,1,11,2,0.21568627450980393,2,142,1,12,0,0,0
50,532602001,2005-01-28,4,2,13,3,0.2549019607843137,3,142,1,12,0,0,0
50,532602001,2005-01-28,4,3,10,2,0.19607843137254902,2,142,1,12,0,0,0
50,532602001,2005-01-28,4,4,7,8,0.13725490196078433,8,142,1,12,0,0,0
50,532602001,2005-01-28,4,5,17,1,0.3333333333333333,1,142,1,12,0,1,0
50,532602001,2005-01-28,4,6,13,5,0.2549019607843137,5,142,1,12,0,0,0
50,532602001,2005-01-28,4,7,9,7,0.17647058823529413,7,142,1,12,0,1,1
50,532602001,2005-01-28,4,8,11,1,0.21568627450980393,1,142,1,12,0,0,1
50,532602001,2005-01-28,4,9,11,4,0.21568627450980393,4,142,1,12,0,0,0
50,532602001,2005-01-28,4,10,0,-1,0.0,-1,142,1,12,0,0,0
50,532602001,2005-01-28,4,11,0,-1,0.0,-1,142,1,12,0,0,0
50,532602001,2005-01-28,4,12,0,-1,0.0,-1,142,1,12,0,0,0
51,533302001,2005-02-04,4,1,11,3,0.21153846153846154,3,90,3,15,1,0,0
51,533302001,2005-02-04,4,2,13,4,0.25,4,90,3,15,1,0,0
51,533302001,2005-02-04,4,3,10,3,0.19230769230769232,3,90,3,15,1,0,0
51,533302001,2005-02-04,4,4,7,9,0.1346153846153846,9,90,3,15,1,0,1
51,533302001,2005-02-04,4,5,17,1,0.3269230769230769,1,90,3,15,1,0,0
51,533302001,2005-02-04,4,6,13,6,0.25,6,90,3,15,1,0,0
51,533302001,2005-02-04,4,7,10,1,0.19230769230769232,1,90,3,15,1,1,1
51,533302001,2005-02-04,4,8,12,2,0.23076923076923078,2,90,3,15,1,1,0
51,533302001,2005-02-04,4,9,11,5,0.21153846153846154,5,90,3,15,1,0,0
51,533302001,2005-02-04,4,10,0,-1,0.0,-1,90,3,15,1,0,0
51,533302001,2005-02-04,4,11,0,-1,0.0,-1,90,3,15,1,0,0
51,533302001,2005-02-04,4,12,0,-1,0.0,-1,90,3,15,1,0,0
52,534002001,2005-02-11,4,1,11,4,0.20754716981132076,4,131,2,11,1,0,0
52,534002001,2005-02-11,4,2,13,5,0.24528301886792453,5,131,2,11,1,0,0
52,534002001,2005-02-11,4,3,10,4,0.18867924528301888,4,131,2,11,1,0,0
52,534002001,2005-02-11,4,4,8,10,0.1509433962264151,10,131,2,11,1,1,0
52,534002001,2005-02-11,4,5,17,2,0.32075471698113206,2,131,2,11,1,0,0
52,534002001,2005-02-11,4,6,13,7,0.24528301886792453,7,131,2,11,1,0,0
52,534002001,2005-02-11,4,7,11,1,0.20754716981132076,1,131,2,11,1,1,0
52,534002001,2005-02-11,4,8,12,1,0.22641509433962265,1,131,2,11,1,0,1
52,534002001,2005-02-11,4,9,11,6,0.20754716981132076,6,131,2,11,1,0,1
52,534002001,2005-02-11,4,10,0,-1,0.0,-1,131,2,11,1,0,0
52,534002001,2005-02-11,4,11,0,-1,0.0,-1,131,2,11,1,0,0
52,534002001,2005-02-11,4,12,0,-1,0.0,-1,131,2,11,1,0,0
53,534702001,2005-02-18,4,1,11,5,0.2037037037037037,5,145,4,17,1,0,0
53,534702001,2005-02-18,4,2,13,6,0.24074074074074073,6,145,4,17,1,0,0
53,534702001,2005-02-18,4,3,10,5,0.18518518518518517,5,145,4,17,1,0,0
53,534702001,2005-02-18,4,4,8,1,0.14814814814814814,1,145,4,17,1,0,1
53,534702001,2005-02-18,4,5,17,3,0.3148148148148148,3,145,4,17,1,0,0
53,534702001,2005-02-18,4,6,13,8,0.24074074074074073,8,145,4,17,1,0,0
53,534702001,2005-02-18,4,7,11,1,0.2037037037037037,1,145,4,17,1,0,0
53,534702001,2005-02-18,4,8,13,2,0.24074074074074073,2,145,4,17,1,1,1
53,534702001,2005-02-18,4,9,12,7,0.2222222222222222,7,145,4,17,1,1,0
53,534702001,2005-02-18,4,10,0,-1,0.0,-1,145,4,17,1,0,0
53,534702001,2005-02-18,4,11,0,-1,0.0,-1,145,4,17,1,0,0
53,534702001,2005-02-18,4,12,0,-1,0.0,-1,145,4,17,1,0,0
54,535402001,2005-02-25,4,1,11,6,0.2,6,147,2,12,2,0,0
54,535402001,2005-02-25,4,2,13,7,0.23636363636363636,7,147,2,12,2,0,0
54,535402001,2005-02-25,4,3,10,6,0.18181818181818182,6,147,2,12,2,0,0
54,535402001,2005-02-25,4,4,9,2,0.16363636363636364,2,147,2,12,2,1,0
54,535402001,2005-02-25,4,5,17,4,0.3090909090909091,4,147,2,12,2,0,0
54,535402001,2005-02-25,4,6,13,9,0.23636363636363636,9,147,2,12,2,0,0
54,535402001,2005-02-25,4,7,11,2,0.2,2,147,2,12,2,0,1
54,535402001,2005-02-25,4,8,14,1,0.2545454545454545,1,147,2,12,2,1,0
